prefecture,prefecture_en,species,species_en,fiscal_year,era_label,survey_type,raw_text,text_clean,status,category,category_rule,edition,edition_count,earlier_editions,remarks,method,source_file,source_url,publish_date,publish_date_source
群馬,Gunma,ミズナラ,mizunara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
群馬,Gunma,コナラ,konara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
埼玉,Saitama,ブナ,buna,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
埼玉,Saitama,ミズナラ,mizunara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
埼玉,Saitama,コナラ,konara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
東京,Tokyo,ブナ,buna,2022,R4,flowering,凶作～豊作,凶作～豊作,value,並作,MoE rule 凶作～並作/凶作～豊作/不作～並作→並作,2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
東京,Tokyo,ミズナラ,mizunara,2022,R4,flowering,不作～豊作,不作～豊作,value,並作,range spanning buckets→並作 (by analogy with MoE rule),2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
東京,Tokyo,コナラ,konara,2022,R4,flowering,不作～豊作,不作～豊作,value,並作,range spanning buckets→並作 (by analogy with MoE rule),2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
神奈川,Kanagawa,ブナ,buna,2022,R4,flowering,大豊作,大豊作,value,豊作,exact; 大豊作 counted as 豊作,2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
神奈川,Kanagawa,ミズナラ,mizunara,2022,R4,flowering,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
神奈川,Kanagawa,コナラ,konara,2022,R4,flowering,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
新潟,Niigata,ブナ,buna,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
新潟,Niigata,ミズナラ,mizunara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
新潟,Niigata,コナラ,konara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
富山,Toyama,ブナ,buna,2022,R4,flowering,凶作～不作,凶作～不作,value,凶作,range within 凶作/不作 bucket,2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
富山,Toyama,ミズナラ,mizunara,2022,R4,flowering,-,-,no_data,,,2024-04-22,2,2022-09-07=調査中,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
富山,Toyama,コナラ,konara,2022,R4,flowering,-,-,no_data,,,2024-04-22,2,2022-09-07=調査中,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
石川,Ishikawa,ブナ,buna,2022,R4,flowering,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
石川,Ishikawa,ミズナラ,mizunara,2022,R4,flowering,大豊作,大豊作,value,豊作,exact; 大豊作 counted as 豊作,2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
石川,Ishikawa,コナラ,konara,2022,R4,flowering,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
福井,Fukui,ブナ,buna,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
福井,Fukui,ミズナラ,mizunara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
福井,Fukui,コナラ,konara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
山梨,Yamanashi,ブナ,buna,2022,R4,flowering,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
山梨,Yamanashi,ミズナラ,mizunara,2022,R4,flowering,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
山梨,Yamanashi,コナラ,konara,2022,R4,flowering,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
長野,Nagano,ブナ,buna,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
長野,Nagano,ミズナラ,mizunara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
長野,Nagano,コナラ,konara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
岐阜,Gifu,ブナ,buna,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
岐阜,Gifu,ミズナラ,mizunara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
岐阜,Gifu,コナラ,konara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
静岡,Shizuoka,ブナ,buna,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=調査未実施,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
静岡,Shizuoka,ミズナラ,mizunara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=調査未実施,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
静岡,Shizuoka,コナラ,konara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=調査未実施,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
愛知,Aichi,ブナ,buna,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
愛知,Aichi,ミズナラ,mizunara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
愛知,Aichi,コナラ,konara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
三重,Mie,ブナ,buna,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
三重,Mie,ミズナラ,mizunara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
三重,Mie,コナラ,konara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
滋賀,Shiga,ブナ,buna,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
滋賀,Shiga,ミズナラ,mizunara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
滋賀,Shiga,コナラ,konara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
京都,Kyoto,ブナ,buna,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
京都,Kyoto,ミズナラ,mizunara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
京都,Kyoto,コナラ,konara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
大阪,Osaka,ブナ,buna,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
大阪,Osaka,ミズナラ,mizunara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
大阪,Osaka,コナラ,konara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
兵庫,Hyogo,ブナ,buna,2022,R4,flowering,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
兵庫,Hyogo,ミズナラ,mizunara,2022,R4,flowering,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
兵庫,Hyogo,コナラ,konara,2022,R4,flowering,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
奈良,Nara,ブナ,buna,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=調査中,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
奈良,Nara,ミズナラ,mizunara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=調査中,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
奈良,Nara,コナラ,konara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=調査中,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
和歌山,Wakayama,ブナ,buna,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
和歌山,Wakayama,ミズナラ,mizunara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
和歌山,Wakayama,コナラ,konara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
鳥取,Tottori,ブナ,buna,2022,R4,flowering,並作（上）,並作（上）,value,並作,exact; 並上/並下 are 並作 sub-grades,2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
鳥取,Tottori,ミズナラ,mizunara,2022,R4,flowering,並作（上）,並作（上）,value,並作,exact; 並上/並下 are 並作 sub-grades,2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
鳥取,Tottori,コナラ,konara,2022,R4,flowering,並作（上）,並作（上）,value,並作,exact; 並上/並下 are 並作 sub-grades,2024-04-22,2,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
島根,Shimane,ブナ,buna,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,※コナラについては県内でも豊作～凶作で地域差がある,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
島根,Shimane,ミズナラ,mizunara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,※コナラについては県内でも豊作～凶作で地域差がある,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
島根,Shimane,コナラ,konara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,※コナラについては県内でも豊作～凶作で地域差がある,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
岡山,Okayama,ブナ,buna,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
岡山,Okayama,ミズナラ,mizunara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
岡山,Okayama,コナラ,konara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
広島,Hiroshima,ブナ,buna,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=調査未実施,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
広島,Hiroshima,ミズナラ,mizunara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=調査未実施,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
広島,Hiroshima,コナラ,konara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=調査未実施,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
山口,Yamaguchi,ブナ,buna,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
山口,Yamaguchi,ミズナラ,mizunara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
山口,Yamaguchi,コナラ,konara,2022,R4,flowering,－,－,no_data,,,2024-04-22,2,2022-09-07=―,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
北海道,Hokkaido,ブナ,buna,2023,R5,fruiting,不作,不作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2024-04-22,1,,ブナについては道南地域のみ分布,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
北海道,Hokkaido,ミズナラ,mizunara,2023,R5,fruiting,不作,不作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2024-04-22,1,,ブナについては道南地域のみ分布,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
北海道,Hokkaido,コナラ,konara,2023,R5,fruiting,-,-,no_data,,,2024-04-22,1,,ブナについては道南地域のみ分布,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
青森,Aomori,ブナ,buna,2023,R5,fruiting,大凶作,大凶作,value,大凶作,exact,2024-04-22,1,,東北森林管理局実施,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
青森,Aomori,ミズナラ,mizunara,2023,R5,fruiting,-,-,no_data,,,2024-04-22,1,,東北森林管理局実施,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
青森,Aomori,コナラ,konara,2023,R5,fruiting,-,-,no_data,,,2024-04-22,1,,東北森林管理局実施,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
岩手,Iwate,ブナ,buna,2023,R5,fruiting,不作,不作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2024-04-22,1,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
岩手,Iwate,ミズナラ,mizunara,2023,R5,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2024-04-22,1,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
岩手,Iwate,コナラ,konara,2023,R5,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2024-04-22,1,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
宮城,Miyagi,ブナ,buna,2023,R5,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2024-04-22,1,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
宮城,Miyagi,ミズナラ,mizunara,2023,R5,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2024-04-22,1,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
宮城,Miyagi,コナラ,konara,2023,R5,fruiting,-,-,no_data,,,2024-04-22,1,,,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
秋田,Akita,ブナ,buna,2023,R5,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2024-04-22,1,,東北森林管理署による調査+県林業研究研修センターによる調査,pdfplumber extract_tables,data-pipeline/raw/research/mast/env-ketujitu.pdf,https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2024-04-22,header 令和６年４月22日時点
